reference,verse_text,word,strong,morphology,step_gloss,status,confidence,reviewer,decision,corrected_strong,notes
GEN 26:13,"Y el varón se engrandeció, y fue adelantando y engrandeciéndose, hasta hacerse muy poderoso:",varón,H376,HTd/Ncmsa,the/ man,provisional-reference,0.85,,,,
GEN 26:13,"Y el varón se engrandeció, y fue adelantando y engrandeciéndose, hasta hacerse muy poderoso:","engrandeció,",H1431,Hc/Vqw3ms,and/ he became great,provisional-reference,0.85,,,,
GEN 26:13,"Y el varón se engrandeció, y fue adelantando y engrandeciéndose, hasta hacerse muy poderoso:",hasta,H5704,HR,until,provisional-reference,0.85,,,,
GEN 26:13,"Y el varón se engrandeció, y fue adelantando y engrandeciéndose, hasta hacerse muy poderoso:",muy,H3966,HAcmsa,exceedingly,provisional-reference,0.85,,,,
GEN 26:13,"Y el varón se engrandeció, y fue adelantando y engrandeciéndose, hasta hacerse muy poderoso:",poderoso:,H1431,HVqp3ms,he became great,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.",tuvo,H1961,Hc/Vqw3ms,and/ it be[longed],provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.",hato,H4735,HNcmsc,livestock of,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.","ovejas,",H6629,HNcbsc,flock,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.",hato,H4735,HC/Ncmsc,and/ livestock of,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.","vacas,",H1241,HNcbsa,herd,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.",Filisteos,H6430,HNgmpa,[the] Philistines,provisional-reference,0.85,,,,
GEN 26:14,"Y tuvo hato de ovejas, y hato de vacas, y grande apero; y los Filisteos le tuvieron envidia.",envidia.,H7065,Hc/Vpw3mp,and/ they envied,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",todos,H3605,HC/Ncmsc,and/ all,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",pozos,H875,HTd/Ncfpa,the/ wells,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",que,H834,HTr,which,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",abierto,H2658,HVqp3cp,they had dug,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",criados,H5650,HNcmpc,[the] servants of,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",Abraham,H85,HNpm,Abraham,verified-open,1.0,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",padre,H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.","días,",H3117,HR/Ncmpc,in/ [the] days of,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",Filisteos,H6430,HNgmpa,[the] Philistines,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",cegado,H5640,HVpp3cp/Sp3mp,they stopped up/ them,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",llenado,H4390,Hc/Vpw3mp/Sp3mp,and/ they filled/ them,provisional-reference,0.85,,,,
GEN 26:15,"Y todos los pozos que habían abierto los criados de Abraham su padre en sus días, los Filisteos los habían cegado y llenado de tierra.",tierra.,H6083,HNcmsa,earth,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",dijo,H559,Hc/Vqw3ms,and/ he said,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",Abimelech,H40,HNpm,Abimelech,verified-open,1.0,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",Isaac:,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",de,H4480,HRd/Sp1bp,for/ us,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.","nosotros,",H5973,HR/Rd/Sp1bp,from/ with <the>/ us,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",porque,H3588,HTc,for,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",mucho,H3966,HAcmsa,much,provisional-reference,0.85,,,,
GEN 26:16,"Y dijo Abimelech a Isaac: Apártate de nosotros, porque mucho más poderoso que nosotros te has hecho.",poderoso,H6105,HVqp2ms,you have become [too] powerful,provisional-reference,0.85,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",Isaac,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",allí;,H8033,HR/D,from/ there,provisional-reference,0.85,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",tiendas,H2583,Hc/Vqw3ms,and/ he encamped,provisional-reference,0.85,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",valle,H5158,HR/Ncmsc,in/ [the] wadi of,provisional-reference,0.85,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.","Gerar,",H1642,HNpl,Gerar,verified-open,1.0,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",habitó,H3427,Hc/Vqw3ms,and/ he dwelt,provisional-reference,0.85,,,,
GEN 26:17,"E Isaac se fue de allí; y asentó sus tiendas en el valle de Gerar, y habitó allí.",allí.,H8033,HD,there,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",volvió,H7725,Hc/Vqw3ms,and/ he returned,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",abrir,H2658,Hc/Vqw3ms,and/ he dug,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",Isaac,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",pozos,H875,HNcfpc,[the] wells of,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",agua,H4325,HTd/Ncmpa,<the>/ water,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",que,H834,HTr,which,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",abierto,H2658,HVqp3cp,people had dug,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",días,H3117,HR/Ncmpc,in/ [the] days of,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",Abraham,H85,HNpm,Abraham,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.","padre,",H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",que,H834,HTr,which,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",Filisteos,H6430,HNgmpa,[the] Philistines,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.","cegado,",H5640,Hc/Vpw3mp/Sp3mp,and/ they had stopped up/ them,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",Abraham;,H85,HNpm,Abraham,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",llamólos,H7121,Hc/Vqw3ms,and/ he called,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",nombres,H8034,HNcfpa,names,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",padre,H1,HNcmsc/Sp3ms,father/ his,provisional-reference,0.85,,,,
GEN 26:18,"Y volvió a abrir Isaac los pozos de agua que habían abierto en los días de Abraham su padre, y que los Filisteos habían cegado, muerto Abraham; y llamólos por los nombres que su padre los había llamado.",llamado.,H7121,HVqp3ms,he had called,provisional-reference,0.85,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.",siervos,H5650,HNcmpc,[the] servants of,provisional-reference,0.85,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.",Isaac,H3327,HNpm,Isaac,verified-open,1.0,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.",cavaron,H2658,Hc/Vqw3mp,and/ they dug,provisional-reference,0.85,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.","valle,",H5158,HRd/Ncmsa,in the/ wadi,provisional-reference,0.85,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.",hallaron,H4672,Hc/Vqw3mp,and/ they found,provisional-reference,0.85,,,,
GEN 26:19,"Y los siervos de Isaac cavaron en el valle, y hallaron allí un pozo de aguas vivas.",allí,H8033,HD,there,provisional-reference,0.85,,,,
